lat	long	g/m^2		0.00003	0.00004	0.00006	0.00009	0.00012	0.00017	0.00024	0.00035	0.00049	0.00069	0.00098	0.00138	0.00195	0.00276	0.0039	0.00552	0.00781	0.01105	0.01563	0.0221	0.03125	0.04419	0.0625	0.08839	0.125	0.17678	0.25	0.35355	0.5	0.7071	1	1.41421	2	2.82843	4
-41.05778333	-68.36965000	0.6979		0	0	0	0	0	0	0	0	0	0.275608	0.555712	0.77647	1.089453	1.462668	1.828905	2.252346	2.788079	3.545264	4.686648	6.493407	9.164079	12.357816	14.92367	15.087136	11.956451	7.02755	2.944788	0.71729	0.06666	0	0	0	0	0	0
-42.29530000	-71.28385000	0.1994		0	0	0	0	0	0	0	0	0	0.155107	0.495587	0.718287	0.988153	1.292183	1.693603	2.415406	3.575801	5.114926	6.733817	8.101653	9.057761	9.515832	9.265673	7.955707	5.783846	4.028561	4.159253	5.810611	6.57546	4.793235	1.698094	0.071444	0	0	0
-42.78953333	-70.97978333	1.994		0	0	0	0	0	0	0	0	0	0.101271	0.285587	0.380971	0.486835	0.570915	0.58471	0.586211	0.809178	1.71711	3.681445	6.434758	9.018542	10.610429	11.483889	12.497801	13.489268	12.778517	9.234269	4.361022	0.880964	0.00631	0	0	0	0	0
-42.77520000	-70.82818333	1.4955		0	0	0	0	0	0	0	0	0	0.241911	0.644448	0.975599	1.420646	1.923694	2.466243	3.272054	4.517466	6.212827	7.971284	9.153053	9.282164	8.498192	7.694883	7.659707	8.083146	7.663711	5.661249	2.955845	0.975708	0.69498	0.912127	0.761057	0.358006	0	0
-42.32121667	-71.13335000	2.4925		0	0	0	0	0	0	0	0	0	0.315656	0.791839	1.21493	1.786457	2.456499	3.214945	4.311587	5.892589	7.929155	9.980643	11.32791	11.314723	9.832348	7.663935	5.85119	4.852104	4.338218	3.699085	2.499485	0.726701	0	0	0	0	0	0
-42.70743333	-70.68876667	0.4985		0	0	0	0	0	0	0	0	0	0.285012	0.690839	1.052444	1.541015	2.087777	2.639528	3.397319	4.559865	6.257814	8.240464	9.83126	10.30425	9.595566	8.653802	8.327122	8.157361	6.958139	4.583681	2.157435	0.639692	0.039613	0	0	0	0	0
-42.61471667	-70.47908333	0.6979		0	0	0	0	0	0	0	0	0	0.36973	0.834686	1.196015	1.680787	2.335489	3.236164	4.560505	6.204194	7.919423	9.393409	10.406067	10.775117	10.397328	9.475042	8.149556	6.297569	4.022867	1.96992	0.661061	0.115069	0	0	0	0	0	0
-42.46733333	-71.09718333	3.988		0	0	0	0	0	0	0	0	0	0.308133	0.760503	1.132992	1.611886	2.171115	2.873458	4.040659	5.854537	8.232905	10.603255	12.075932	11.903799	10.027406	7.365186	5.150719	4.103345	3.984432	3.783854	2.715522	1.187025	0.113335	0	0	0	0	0
-42.78000000	-71.68000000	1.994		0	0	0	0	0	0	0	0	0	0.094956	0.29092	0.393716	0.460896	0.455776	0.401919	0.436955	0.726282	1.4185	2.671878	4.851535	8.534439	13.677339	18.445438	19.576199	15.443837	8.385047	2.72784	0.42934	0.200818	0.267621	0.108749	0	0	0	0
-42.50938333	-70.55873333	0.3988		0	0	0	0	0	0	0	0	0	0.399369	0.880591	1.272902	1.795713	2.398666	3.08807	4.201903	6.044103	8.670692	11.448078	13.170822	12.831162	10.544123	7.68458	5.445225	3.845304	2.477581	1.467554	0.989152	0.750906	0.445136	0.139571	0.0088	0	0	0
-42.60895000	-71.07975000	3.4895		0	0	0	0	0	0	0	0	0	0.321328	0.78961	1.176351	1.678051	2.28397	3.055085	4.28407	6.098224	8.363671	10.477711	11.607159	11.149439	9.184112	6.734648	5.079867	4.744002	5.017327	4.53092	2.744979	0.679477	0	0	0	0	0	0
-43.15485000	-70.10713333	0.4985		0	0	0	0	0	0	0	0	0	0.167009	0.515144	0.722474	0.959722	1.20756	1.510372	2.069468	3.026541	4.43427	6.220472	8.317981	10.708536	13.119235	14.6487	13.894618	10.341838	5.518996	1.95647	0.533486	0.127108	0	0	0	0	0	0
-42.72298333	-71.72936667	0.997		0	0	0	0	0	0	0	0	0	0.117004	0.376178	0.535988	0.705213	0.860764	1.035377	1.37732	1.990948	2.922121	4.183639	5.919318	8.386299	11.400094	13.672678	13.199991	9.535047	5.264101	3.653697	4.63711	5.252605	3.735762	1.21441	0.024339	0	0	0
-42.68251667	-71.02788333	2.991		0	0	0	0	0	0	0	0	0	0.192255	0.582044	0.804567	1.063539	1.360752	1.774505	2.55029	3.867897	5.787018	8.081229	10.229304	11.554921	11.56616	10.453298	8.916714	7.532322	6.213443	4.511506	2.428441	0.529793	0	0	0	0	0	0
-42.24563333	-70.61745000	0.4985		0	0	0	0	0	0	0	0	0	0.284891	0.503869	0.61449	0.761321	0.941059	1.115442	1.359732	1.912607	3.323211	6.163121	10.296665	14.369929	16.407409	15.390172	11.917485	7.581475	3.951838	1.845309	0.91475	0.345226	0	0	0	0	0	0
-42.77571667	-71.11796667	2.991		0	0	0	0	0	0	0	0	0	0.140746	0.502976	0.856409	1.373501	2.03529	2.832701	3.967524	5.553643	7.555204	9.558006	10.866275	10.786645	9.151777	6.900071	5.488907	5.648099	6.5157	6.068865	3.539198	0.658463	0	0	0	0	0	0
-42.56206667	-71.61588333	0.997		0	0	0	0	0	0	0	0	0	0.127559	0.406867	0.559371	0.69914	0.833943	1.061393	1.565351	2.39399	3.455478	4.681177	6.337994	8.931021	12.409777	15.381415	15.560042	12.082053	6.94584	3.189353	1.684283	1.116809	0.51709	0.060052	0	0	0	0
